,Identifier,code,Required Height before dissociation [m],id,Area [Å2],Time to measure before dissociation [t],URL,Molecular Complexity [-]
1752,lipid,2EVD,39.39700132574953,0.1,10945.997145110716,0.039397001325749526,https://www.rcsb.org/structure/2EVD,191241
1753,lipid,2EVS,22.267356317964712,0.1,19366.441973610716,0.022267356317964712,https://www.rcsb.org/structure/2EVS,331452
1754,lipid,6UNM,10.937061998015805,0.1,39429.187117693284,0.010937061998015805,https://www.rcsb.org/structure/6UNM,1209897
1755,lipid,3S9S,32.37124262836778,0.1,13321.683970811515,0.03237124262836778,https://www.rcsb.org/structure/3S9S,391149
1756,lipid,3S79,21.605960472220072,0.1,19959.2822819446,0.021605960472220073,https://www.rcsb.org/structure/3S79,356886
1757,lipid,7A6F,5.9743401621128625,0.1,72181.94015338206,0.005974340162112862,https://www.rcsb.org/structure/7A6F,1103139
1758,lipid,2W2O,23.517337580964124,0.1,18337.08694927439,0.023517337580964123,https://www.rcsb.org/structure/2W2O,319626
1759,lipid,4DBW,15.50328428197175,0.1,27816.006995308177,0.01550328428197175,https://www.rcsb.org/structure/4DBW,532818
1760,lipid,5YK7,8.99885674285655,0.1,47921.58341446017,0.00899885674285655,https://www.rcsb.org/structure/5YK7,1158381
1761,lipid,7CXE,16.831308529508433,0.1,25621.267846260085,0.016831308529508433,https://www.rcsb.org/structure/7CXE,374625
1762,lipid,6BTY,32.1871225966237,0.1,13397.888013848518,0.0321871225966237,https://www.rcsb.org/structure/6BTY,215217
1763,lipid,1Y7V,12.052832131295077,0.1,35779.098168792036,0.012052832131295077,https://www.rcsb.org/structure/1Y7V,740259
1764,lipid,5GTP,31.962096615210896,0.1,13492.214519880676,0.0319620966152109,https://www.rcsb.org/structure/5GTP,219429
1765,lipid,6LX4,16.766081075678674,0.1,25720.945884196215,0.016766081075678674,https://www.rcsb.org/structure/6LX4,418527
1766,lipid,2KCJ,61.87399678831827,0.1,6969.639693923811,0.06187399678831827,https://www.rcsb.org/structure/2KCJ,2776599
1767,lipid,3HC6,36.48905757526814,0.1,11818.322880716616,0.036489057575268144,https://www.rcsb.org/structure/3HC6,209061
1768,lipid,3CSF,11.710799296508078,0.1,36824.08460079786,0.011710799296508078,https://www.rcsb.org/structure/3CSF,621189
1769,lipid,5IZ5,6.905834740832261,0.1,62445.66807945456,0.006905834740832261,https://www.rcsb.org/structure/5IZ5,1099170
1770,lipid,6LXB,32.95345588726473,0.1,13086.319854065303,0.03295345588726473,https://www.rcsb.org/structure/6LXB,202662
1771,lipid,7VWE,17.10335641033981,0.1,25213.733122983525,0.01710335641033981,https://www.rcsb.org/structure/7VWE,387909
1772,lipid,1UVB,80.06090208204834,0.1,5386.39276879035,0.08006090208204834,https://www.rcsb.org/structure/1UVB,96795
1773,lipid,5E8L,18.298643954422886,0.1,23566.744350656896,0.018298643954422884,https://www.rcsb.org/structure/5E8L,726327
1774,lipid,4XHR,17.37102365137286,0.1,24825.218864030274,0.017371023651372858,https://www.rcsb.org/structure/4XHR,686151
1775,lipid,1BY6,105.70355773158465,0.1,4079.706239714592,0.10570355773158466,https://www.rcsb.org/structure/1BY6,881037
1776,lipid,5U3W,16.637890793308134,0.1,25919.11855864715,0.016637890793308133,https://www.rcsb.org/structure/5U3W,1183329
1777,lipid,1KQU,62.74392365012386,0.1,6873.007598987257,0.06274392365012386,https://www.rcsb.org/structure/1KQU,125712
1778,lipid,1G13,15.671611405098682,0.1,27517.238201636104,0.015671611405098682,https://www.rcsb.org/structure/1G13,382644
1779,lipid,5LJK,57.663702716260396,0.1,7478.525375998335,0.057663702716260395,https://www.rcsb.org/structure/5LJK,216351
1780,lipid,5YS0,17.085533846061725,0.1,25240.034518264678,0.017085533846061724,https://www.rcsb.org/structure/5YS0,354537
1781,lipid,3DZY,11.116491875593917,0.1,38792.76563718423,0.011116491875593918,https://www.rcsb.org/structure/3DZY,588951
1782,lipid,5U3V,16.62737200039222,0.1,25935.51548779958,0.016627372000392222,https://www.rcsb.org/structure/5U3V,1253313
1783,lipid,4V2O,27.12132413020783,0.1,15900.383844358888,0.027121324130207833,https://www.rcsb.org/structure/4V2O,358263
1784,lipid,4FLH,11.577142577657595,0.1,37249.21422923602,0.011577142577657596,https://www.rcsb.org/structure/4FLH,1178226
1785,lipid,6LXC,33.32924631826582,0.1,12938.770349608545,0.033329246318265816,https://www.rcsb.org/structure/6LXC,210438
1786,lipid,6IEZ,36.26466005479308,0.1,11891.451991718885,0.036264660054793084,https://www.rcsb.org/structure/6IEZ,201933
1787,lipid,1UVC,49.38260210585613,0.1,8732.619296026081,0.04938260210585613,https://www.rcsb.org/structure/1UVC,150660
1788,lipid,6LX5,16.876589205647484,0.1,25552.52478938517,0.016876589205647483,https://www.rcsb.org/structure/6LX5,433107
1789,lipid,2LEM,30.746227464241205,0.1,14025.768349600681,0.030746227464241205,https://www.rcsb.org/structure/2LEM,5695596
1790,lipid,5LQV,75.62757994837165,0.1,5702.145491525312,0.07562757994837165,https://www.rcsb.org/structure/5LQV,2248884
1791,lipid,3TDC,11.41558538571469,0.1,37776.377598403735,0.01141558538571469,https://www.rcsb.org/structure/3TDC,552015
1792,lipid,2W2N,23.693909141847403,0.1,18200.435456044543,0.023693909141847404,https://www.rcsb.org/structure/2W2N,341496
1793,lipid,6E1O,6.983558427635512,0.1,61750.67746710128,0.006983558427635512,https://www.rcsb.org/structure/6E1O,878121
1794,lipid,6UNL,21.204084556615257,0.1,20337.565759378147,0.021204084556615255,https://www.rcsb.org/structure/6UNL,632124
1795,lipid,2I4J,16.445985669108754,0.1,26221.563894926305,0.016445985669108754,https://www.rcsb.org/structure/2I4J,414639
1796,lipid,1PQC,9.543962554882516,0.1,45184.53017368171,0.009543962554882516,https://www.rcsb.org/structure/1PQC,697815
1797,lipid,5UR9,7.744320011824946,0.1,55684.61315894874,0.007744320011824945,https://www.rcsb.org/structure/5UR9,872451
1798,lipid,5Y12,57.56351080991593,0.1,7491.542089251649,0.05756351080991593,https://www.rcsb.org/structure/5Y12,125550
1799,lipid,5Q0I,35.26980494836368,0.1,12226.8740830557,0.03526980494836368,https://www.rcsb.org/structure/5Q0I,373653
1800,lipid,3RDE,5.305834715897017,0.1,81276.46018552448,0.005305834715897017,https://www.rcsb.org/structure/3RDE,1643976
1801,lipid,4NTG,23.35855747445111,0.1,18461.7335428035,0.023358557474451112,https://www.rcsb.org/structure/4NTG,567324
1802,lipid,7NIW,5.868627834407893,0.1,73482.16247573431,0.005868627834407893,https://www.rcsb.org/structure/7NIW,1088235
1803,lipid,4NT1,12.217732105109707,0.1,35296.195752829146,0.012217732105109708,https://www.rcsb.org/structure/4NT1,614061
1804,lipid,3NTY,30.315885447243712,0.1,14224.867843231188,0.03031588544724371,https://www.rcsb.org/structure/3NTY,286578
1805,lipid,6S4N,9.862554580526174,0.1,43724.92547611032,0.009862554580526175,https://www.rcsb.org/structure/6S4N,763020
1806,lipid,5A7F,20.759552127443236,0.1,20773.062028997123,0.020759552127443237,https://www.rcsb.org/structure/5A7F,738639
1807,lipid,6C1I,16.623006656504447,0.1,25942.32637624776,0.016623006656504447,https://www.rcsb.org/structure/6C1I,410994
1808,lipid,6T1S,30.05756399855132,0.1,14347.11954895486,0.03005756399855132,https://www.rcsb.org/structure/6T1S,624267
1809,lipid,5H2C,27.1603396738093,0.1,15877.543109426628,0.0271603396738093,https://www.rcsb.org/structure/5H2C,206145
1810,lipid,5TTO,17.111671299001394,0.1,25201.481287379793,0.017111671299001395,https://www.rcsb.org/structure/5TTO,396576
1811,lipid,5ZYG,34.345035219761904,0.1,12556.093225068093,0.034345035219761906,https://www.rcsb.org/structure/5ZYG,211572
1812,lipid,3L54,11.792402201499154,0.1,36569.2635536765,0.011792402201499155,https://www.rcsb.org/structure/3L54,1164051
1813,lipid,6QTF,742.9702039586198,0.1,580.4263236128318,0.7429702039586198,https://www.rcsb.org/structure/6QTF,94122
1814,lipid,4NXS,14.602610012198696,0.1,29531.670275199405,0.014602610012198695,https://www.rcsb.org/structure/4NXS,1108971
1815,lipid,2XCU,7.002982318454162,0.1,61579.40209290279,0.007002982318454162,https://www.rcsb.org/structure/2XCU,1981503
1816,lipid,1F6W,19.77494439972696,0.1,21807.366702054132,0.01977494439972696,https://www.rcsb.org/structure/1F6W,382563
1817,lipid,2ZNP,17.00150503483524,0.1,25364.78171514753,0.01700150503483524,https://www.rcsb.org/structure/2ZNP,399411
1818,lipid,4P13,8.02932116795083,0.1,53708.08503200459,0.00802932116795083,https://www.rcsb.org/structure/4P13,2145447
1819,lipid,5OWC,31.72633669058059,0.1,13592.475810975384,0.031726336690580594,https://www.rcsb.org/structure/5OWC,226233
1820,lipid,1ODQ,169.85497249765285,0.1,2538.868645977006,0.16985497249765286,https://www.rcsb.org/structure/1ODQ,152523
1821,lipid,2OXE,12.368291186412742,0.1,34866.53552524039,0.012368291186412743,https://www.rcsb.org/structure/2OXE,1203741
1822,lipid,3LX9,14.53231093771207,0.1,29674.527739321187,0.01453231093771207,https://www.rcsb.org/structure/3LX9,1155303
1823,lipid,7R8E,9.527439397678144,0.1,45262.89237197052,0.009527439397678144,https://www.rcsb.org/structure/7R8E,767637
1824,lipid,7ROQ,4.736032253793882,0.1,91055.00995947093,0.004736032253793882,https://www.rcsb.org/structure/7ROQ,1255500
1825,lipid,1FM6,9.192312776874036,0.1,46913.053820632296,0.009192312776874037,https://www.rcsb.org/structure/1FM6,782865
1826,lipid,1H7I,50.87955992995355,0.1,8475.691704709507,0.05087955992995355,https://www.rcsb.org/structure/1H7I,145881
1827,lipid,2JF3,35.832802689415054,0.1,12034.767912948233,0.03583280268941506,https://www.rcsb.org/structure/2JF3,202419
1828,lipid,2Z4V,16.623236518193643,0.1,25941.967652664905,0.016623236518193644,https://www.rcsb.org/structure/2Z4V,541566
1829,lipid,2VT0,12.503208103562086,0.1,34490.305245317,0.012503208103562086,https://www.rcsb.org/structure/2VT0,749250
1830,lipid,6FN1,6.180389650686463,0.1,69775.44918865741,0.006180389650686463,https://www.rcsb.org/structure/6FN1,1097307
1831,lipid,2JFE,23.72367435235148,0.1,18177.600047643264,0.02372367435235148,https://www.rcsb.org/structure/2JFE,363285
1832,lipid,1F5Y,72.82564952865863,0.1,5921.532685649092,0.07282564952865864,https://www.rcsb.org/structure/1F5Y,1953882
1833,lipid,3P2B,12.362106663890565,0.1,34883.978577633396,0.012362106663890565,https://www.rcsb.org/structure/3P2B,1099008
1834,lipid,2VYA,11.481272384721875,0.1,37560.25025688161,0.011481272384721875,https://www.rcsb.org/structure/2VYA,763506
1835,lipid,5TCD,27.68456166129051,0.1,15576.893335484921,0.02768456166129051,https://www.rcsb.org/structure/5TCD,884520
1836,lipid,7LKH,17.635042070708913,0.1,24453.554593660352,0.017635042070708914,https://www.rcsb.org/structure/7LKH,481140
1837,lipid,2XWE,12.089000620628957,0.1,35672.05243597227,0.012089000620628957,https://www.rcsb.org/structure/2XWE,755568
1838,lipid,6DZ6,45.5139647097167,0.1,9474.88241879119,0.045513964709716706,https://www.rcsb.org/structure/6DZ6,101979
1839,lipid,5ALS,17.876113870458276,0.1,24123.78144168323,0.017876113870458277,https://www.rcsb.org/structure/5ALS,424359
1840,lipid,2HFP,29.24313551875427,0.1,14746.690339037486,0.02924313551875427,https://www.rcsb.org/structure/2HFP,251424
1841,lipid,4NY4,20.196675092508947,0.1,21352.002845137933,0.020196675092508946,https://www.rcsb.org/structure/4NY4,655776
1842,lipid,7BPZ,15.947884150330374,0.1,27040.544060425967,0.015947884150330376,https://www.rcsb.org/structure/7BPZ,403299
1843,lipid,4PS3,11.549107785035726,0.1,37339.63454703731,0.011549107785035727,https://www.rcsb.org/structure/4PS3,1162998
1844,lipid,6DO7,51.55211804611385,0.1,8365.116320765517,0.05155211804611385,https://www.rcsb.org/structure/6DO7,1761588
1845,lipid,1ZEO,17.42199934036751,0.1,24752.581814096236,0.01742199934036751,https://www.rcsb.org/structure/1ZEO,381915
1846,lipid,6M06,15.600918985741002,0.1,27641.9270192816,0.015600918985741001,https://www.rcsb.org/structure/6M06,531279
1847,lipid,2ZVT,16.313602923735512,0.1,26434.34844243663,0.01631360292373551,https://www.rcsb.org/structure/2ZVT,412695
1848,lipid,5VC0,20.476904117775288,0.1,21059.79798299849,0.020476904117775287,https://www.rcsb.org/structure/5VC0,673515
1849,lipid,3B5X,6.763923196629877,0.1,63755.81914538037,0.006763923196629877,https://www.rcsb.org/structure/3B5X,124335
1850,lipid,5Q19,17.368494864633266,0.1,24828.83332140036,0.017368494864633266,https://www.rcsb.org/structure/5Q19,741474
1851,lipid,2V4L,11.51032880696759,0.1,37465.433982783674,0.01151032880696759,https://www.rcsb.org/structure/2V4L,632610
1852,lipid,6XRM,11.29697231146748,0.1,38173.012391986595,0.01129697231146748,https://www.rcsb.org/structure/6XRM,2268000
1853,lipid,7NIU,4.8648260516593185,0.1,88644.37483648326,0.004864826051659318,https://www.rcsb.org/structure/7NIU,1323297
1854,lipid,5Q0K,35.69148343323911,0.1,12082.419181153136,0.03569148343323911,https://www.rcsb.org/structure/5Q0K,358587
1855,lipid,6DCU,14.056326585835425,0.1,30679.385642059424,0.014056326585835425,https://www.rcsb.org/structure/6DCU,377217
1856,lipid,6QYT,593.73001861253,0.1,726.322487526112,0.5937300186125299,https://www.rcsb.org/structure/6QYT,117936
1857,lipid,3IPU,17.925569708234043,0.1,24057.22501748378,0.017925569708234043,https://www.rcsb.org/structure/3IPU,406053
1858,lipid,5A4H,113.00356244946535,0.1,3816.158134221881,0.11300356244946536,https://www.rcsb.org/structure/5A4H,882576
1859,lipid,1SA8,66.15640761993892,0.1,6518.483689667665,0.06615640761993892,https://www.rcsb.org/structure/1SA8,1283931
1860,lipid,2ICK,41.49255494844881,0.1,10393.176910251927,0.041492554948448813,https://www.rcsb.org/structure/2ICK,194562
1861,lipid,3SO6,51.80152169586541,0.1,8324.841624720018,0.05180152169586541,https://www.rcsb.org/structure/3SO6,260334
1862,lipid,5I4V,10.363722146913647,0.1,41610.48105346997,0.010363722146913647,https://www.rcsb.org/structure/5I4V,687609
1863,lipid,4JCH,10.967357458498983,0.1,39320.2706914048,0.010967357458498982,https://www.rcsb.org/structure/4JCH,653184
1864,lipid,4CI4,35.127470715961344,0.1,12276.416583606442,0.03512747071596135,https://www.rcsb.org/structure/4CI4,360855
1865,lipid,4J7P,13.898601489355192,0.1,31027.543625008584,0.013898601489355192,https://www.rcsb.org/structure/4J7P,488997
1866,lipid,2EUK,39.590609172017345,0.1,10892.468518579342,0.039590609172017344,https://www.rcsb.org/structure/2EUK,191160
1867,lipid,1KGL,58.020231399807166,0.1,7432.570564325787,0.058020231399807165,https://www.rcsb.org/structure/1KGL,3702996
1868,lipid,5EZM,19.01315379029311,0.1,22681.111655328878,0.01901315379029311,https://www.rcsb.org/structure/5EZM,804654
1869,lipid,7F3X,8.600630103081317,0.1,50140.45004482624,0.008600630103081316,https://www.rcsb.org/structure/7F3X,640791
1870,lipid,7A6E,5.990780661358658,0.1,71983.8512565032,0.005990780661358657,https://www.rcsb.org/structure/7A6E,1120311
1871,lipid,2WEX,46.46553931110975,0.1,9280.844910681359,0.04646553931110975,https://www.rcsb.org/structure/2WEX,262440
1872,lipid,1EGC,7.986470148361242,0.1,53996.25316649612,0.007986470148361242,https://www.rcsb.org/structure/1EGC,1119015
1873,lipid,7CXF,30.945902496307138,0.1,13935.268622042562,0.03094590249630714,https://www.rcsb.org/structure/7CXF,223479
1874,lipid,1LN3,18.530067214549067,0.1,23272.417689828213,0.018530067214549067,https://www.rcsb.org/structure/1LN3,347490
1875,lipid,5G5J,21.30458903667577,0.1,20241.623215317617,0.021304589036675772,https://www.rcsb.org/structure/5G5J,649863
1876,lipid,5LP1,27.76949922488777,0.1,15529.248854840318,0.02776949922488777,https://www.rcsb.org/structure/5LP1,318330
1877,lipid,4Q9L,7.612032982659241,0.1,56652.33782091749,0.007612032982659242,https://www.rcsb.org/structure/4Q9L,1560951
1878,lipid,3VJH,17.109274351249603,0.1,25205.01192419544,0.017109274351249603,https://www.rcsb.org/structure/3VJH,711342
1879,lipid,6LX7,31.196129162430346,0.1,13823.492709375025,0.031196129162430346,https://www.rcsb.org/structure/6LX7,236682
1880,lipid,7ATP,55.978899015802256,0.1,7703.607459586568,0.055978899015802254,https://www.rcsb.org/structure/7ATP,212868
1881,lipid,2LGP,69.06517716187768,0.1,6243.94929193943,0.06906517716187768,https://www.rcsb.org/structure/2LGP,2151846
1882,lipid,2E94,16.27698907476617,0.1,26493.810498780625,0.01627698907476617,https://www.rcsb.org/structure/2E94,521316
1883,lipid,1UVA,83.4290011109623,0.1,5168.939556929611,0.0834290011109623,https://www.rcsb.org/structure/1UVA,88614
1884,lipid,2ENV,62.66127546337422,0.1,6882.072872736828,0.06266127546337422,https://www.rcsb.org/structure/2ENV,2190807
1885,lipid,6LXA,31.186590216083413,0.1,13827.720858536837,0.03118659021608341,https://www.rcsb.org/structure/6LXA,239274
1886,lipid,7VWF,17.216863426014704,0.1,25047.50449410977,0.017216863426014705,https://www.rcsb.org/structure/7VWF,407268
1887,lipid,3HC5,36.56678072937845,0.1,11793.20288622267,0.036566780729378454,https://www.rcsb.org/structure/3HC5,211410
1888,lipid,6G31,2.995785671989114,0.1,143948.70369723317,0.002995785671989114,https://www.rcsb.org/structure/6G31,4186809
1889,lipid,3DY6,16.368590879864325,0.1,26345.54600347809,0.016368590879864326,https://www.rcsb.org/structure/3DY6,385965
1890,lipid,2PY1,44.821911202243335,0.1,9621.175279468986,0.04482191120224333,https://www.rcsb.org/structure/2PY1,1671192
1891,lipid,5U3T,16.39895164191418,0.1,26296.770272519734,0.01639895164191418,https://www.rcsb.org/structure/5U3T,1309689
1892,lipid,4HLE,11.873838630555008,0.1,36318.45416257105,0.011873838630555009,https://www.rcsb.org/structure/4HLE,601020
1893,lipid,4FAM,16.309248469145132,0.1,26441.406227480296,0.01630924846914513,https://www.rcsb.org/structure/4FAM,539946
1894,lipid,2KNY,95.26737438948092,0.1,4526.6227478312185,0.09526737438948092,https://www.rcsb.org/structure/2KNY,1891917
1895,lipid,4FAL,32.77117543033456,0.1,13159.108831915799,0.03277117543033456,https://www.rcsb.org/structure/4FAL,266004
1896,lipid,3ADX,16.40012041182057,0.1,26294.896208613005,0.01640012041182057,https://www.rcsb.org/structure/3ADX,400140
1897,lipid,5U3U,17.393819988062624,0.1,24792.68293759146,0.017393819988062623,https://www.rcsb.org/structure/5U3U,739773
1898,lipid,7OTI,8.4196157728728,0.1,51218.425599299895,0.0084196157728728,https://www.rcsb.org/structure/7OTI,789507
1899,lipid,5LJH,58.02324263734548,0.1,7432.1848355303555,0.058023242637345485,https://www.rcsb.org/structure/5LJH,312012
1900,lipid,7C6Q,30.809559488069883,0.1,13996.937028734948,0.030809559488069883,https://www.rcsb.org/structure/7C6Q,216594
1901,lipid,2E56,47.892314044174526,0.1,9004.35639087755,0.047892314044174523,https://www.rcsb.org/structure/2E56,153252
1902,lipid,4OJ4,32.10605565304225,0.1,13431.717327653574,0.03210605565304225,https://www.rcsb.org/structure/4OJ4,209952
1903,lipid,3JWE,18.83772112249219,0.1,22892.337201163828,0.01883772112249219,https://www.rcsb.org/structure/3JWE,410022
1904,lipid,5UGM,16.565369136207426,0.1,26032.590067371602,0.016565369136207427,https://www.rcsb.org/structure/5UGM,455787
1905,lipid,7VWG,17.250754143146203,0.1,24998.296332969927,0.017250754143146203,https://www.rcsb.org/structure/7VWG,394065
1906,lipid,2E95,16.18394289987841,0.1,26646.13108841464,0.01618394289987841,https://www.rcsb.org/structure/2E95,505278
1907,lipid,3STK,58.678818626101496,0.1,7349.150411248288,0.0586788186261015,https://www.rcsb.org/structure/3STK,131382
1908,lipid,6LX6,32.3891127671834,0.1,13314.333959604743,0.0323891127671834,https://www.rcsb.org/structure/6LX6,242109
1909,lipid,3VJI,17.099393859771155,0.1,25219.576060653937,0.017099393859771155,https://www.rcsb.org/structure/3VJI,705186
1910,lipid,41BI,54.56089333658797,0.1,7903.8197079590855,0.054560893336587965,https://www.rcsb.org/structure/41BI,120285
1911,lipid,1LN2,18.519510346001475,0.1,23285.683907441206,0.018519510346001473,https://www.rcsb.org/structure/1LN2,350973
1912,lipid,4DBU,15.57415371364722,0.1,27689.431603573667,0.01557415371364722,https://www.rcsb.org/structure/4DBU,484866
1913,lipid,3OSI,17.416122667256353,0.1,24760.93400790871,0.017416122667256353,https://www.rcsb.org/structure/3OSI,740340
1914,lipid,7CXG,17.606349026698343,0.1,24493.406519639255,0.017606349026698342,https://www.rcsb.org/structure/7CXG,407025
1915,lipid,5I85,19.69796489410581,0.1,21892.589734821624,0.01969796489410581,https://www.rcsb.org/structure/5I85,791775
1916,lipid,6E0H,6.876735059079233,0.1,62709.91398283107,0.006876735059079233,https://www.rcsb.org/structure/6E0H,836406
1917,lipid,1RDT,19.922087432068,0.1,21646.29913948796,0.019922087432068,https://www.rcsb.org/structure/1RDT,385560
1918,lipid,3D6D,16.13463657629986,0.1,26727.55980577984,0.016134636576299863,https://www.rcsb.org/structure/3D6D,411480
1919,lipid,2W2M,23.568576117659646,0.1,18297.221770408738,0.023568576117659647,https://www.rcsb.org/structure/2W2M,344250
1920,lipid,3S84,16.76553370084965,0.1,25721.785642631996,0.016765533700849652,https://www.rcsb.org/structure/3S84,733455
1921,lipid,4DO3,11.433484140472315,0.1,37717.23988412889,0.011433484140472315,https://www.rcsb.org/structure/4DO3,791937
1922,lipid,4J7Q,13.880372346551695,0.1,31068.29220937365,0.013880372346551696,https://www.rcsb.org/structure/4J7Q,511353
1923,lipid,4CI5,17.970815479274226,0.1,23996.655273375145,0.017970815479274226,https://www.rcsb.org/structure/4CI5,770148
1924,lipid,1NYX,16.669011550160274,0.1,25870.728011669722,0.016669011550160272,https://www.rcsb.org/structure/1NYX,389448
1925,lipid,1PQ6,9.540624051274774,0.1,45200.341373891286,0.009540624051274774,https://www.rcsb.org/structure/1PQ6,690768
1926,lipid,1L6H,109.14084503654718,0.1,3951.2197646368923,0.10914084503654718,https://www.rcsb.org/structure/1L6H,95175
1927,lipid,2ICJ,42.30554481414128,0.1,10193.45019505408,0.042305544814141276,https://www.rcsb.org/structure/2ICJ,196668
1928,lipid,5F15,18.892731943568435,0.1,22825.680548777505,0.018892731943568435,https://www.rcsb.org/structure/5F15,856332
1929,lipid,5Q0J,17.75812467261742,0.1,24284.065574927394,0.01775812467261742,https://www.rcsb.org/structure/5Q0J,757026
1930,lipid,4YVV,15.447009740253174,0.1,27917.342663014955,0.015447009740253174,https://www.rcsb.org/structure/4YVV,504144
1931,lipid,5Q18,17.584984469159863,0.1,24523.164339091418,0.01758498446915986,https://www.rcsb.org/structure/5Q18,722520
1932,lipid,4R06,17.291152000458986,0.1,24939.8920341531,0.017291152000458988,https://www.rcsb.org/structure/4R06,726732
1933,lipid,6XRL,11.380235404703628,0.1,37893.72088553981,0.011380235404703627,https://www.rcsb.org/structure/6XRL,2282580
1934,lipid,1JMY,20.323589241966598,0.1,21218.666590008732,0.0203235892419666,https://www.rcsb.org/structure/1JMY,367335
1935,lipid,6MHM,14.338500761953883,0.1,30075.631420394977,0.014338500761953882,https://www.rcsb.org/structure/6MHM,574938
1936,lipid,4NT2,44.85579547468908,0.1,9613.907399789941,0.044855795474689084,https://www.rcsb.org/structure/4NT2,321003
1937,lipid,6M07,15.884693635557785,0.1,27148.113393402233,0.015884693635557785,https://www.rcsb.org/structure/6M07,518643
1938,lipid,2ANS,33.82716903381611,0.1,12748.316703844743,0.033827169033816114,https://www.rcsb.org/structure/2ANS,205659
1939,lipid,5FI9,10.2955543264943,0.1,41885.98790915391,0.010295554326494299,https://www.rcsb.org/structure/5FI9,1517940
1940,lipid,6DO6,53.511545389960574,0.1,8058.811624574822,0.05351154538996057,https://www.rcsb.org/structure/6DO6,1761588
1941,lipid,1THQ,47.2020240521172,0.1,9136.037547064354,0.0472020240521172,https://www.rcsb.org/structure/1THQ,162324
1942,lipid,1SN6,65.9005628760588,0.1,6543.790298857124,0.0659005628760588,https://www.rcsb.org/structure/1SN6,2146986
1943,lipid,3U8D,33.023615407436274,0.1,13058.517631006287,0.03302361540743627,https://www.rcsb.org/structure/3U8D,403947
1944,lipid,2V9J,16.752230893439556,0.1,25742.21109896819,0.016752230893439555,https://www.rcsb.org/structure/2V9J,395442
1945,lipid,1S9C,3.3342146891069544,0.1,129337.6414681569,0.0033342146891069545,https://www.rcsb.org/structure/1S9C,2115072
1946,lipid,4KSD,6.760933403775746,0.1,63784.012988021044,0.006760933403775746,https://www.rcsb.org/structure/4KSD,870507
1947,lipid,2XWD,12.29865739519558,0.1,35063.94642768401,0.01229865739519558,https://www.rcsb.org/structure/2XWD,740097
1948,lipid,6F78,15.460673853187817,0.1,27892.669370854153,0.015460673853187817,https://www.rcsb.org/structure/6F78,960741
1949,lipid,6DZ7,6.614264019398809,0.1,65198.404958254774,0.006614264019398809,https://www.rcsb.org/structure/6DZ7,810486
1950,lipid,4WBK,58.70751805671914,0.1,7345.5577464702865,0.05870751805671914,https://www.rcsb.org/structure/4WBK,137295
1951,lipid,5ZM7,22.93296252157745,0.1,18804.350446734807,0.022932962521577453,https://www.rcsb.org/structure/5ZM7,285201
1952,lipid,6OKC,13.346961710924335,0.1,32309.93490335804,0.013346961710924334,https://www.rcsb.org/structure/6OKC,1362339
1953,lipid,3PE6,34.5280928466174,0.1,12489.524572157903,0.0345280928466174,https://www.rcsb.org/structure/3PE6,681615
1954,lipid,4YMK,14.186171712068125,0.1,30398.5791790976,0.014186171712068126,https://www.rcsb.org/structure/4YMK,945351
1955,lipid,2MM3,60.209296306653144,0.1,7162.340211405617,0.06020929630665314,https://www.rcsb.org/structure/2MM3,1768635
1956,lipid,6DVU,46.30725709591984,0.1,9312.567642352851,0.04630725709591984,https://www.rcsb.org/structure/6DVU,103275
1957,lipid,2Z52,16.959260624690106,0.1,25427.963729135598,0.016959260624690106,https://www.rcsb.org/structure/2Z52,497178
1958,lipid,2Z4W,16.6578844678129,0.1,25888.00906086469,0.016657884467812897,https://www.rcsb.org/structure/2Z4W,476118
1959,lipid,1ODR,171.5089629818184,0.1,2514.3844178178197,0.1715089629818184,https://www.rcsb.org/structure/1ODR,152199
1960,lipid,2XYX,16.07721618949761,0.1,26823.018298359595,0.01607721618949761,https://www.rcsb.org/structure/2XYX,402651
1961,lipid,2JF2,36.04552946479979,0.1,11963.743366807908,0.03604552946479979,https://www.rcsb.org/structure/2JF2,239598
1962,lipid,7LEQ,23.0409935912361,0.1,18716.18349833682,0.023040993591236097,https://www.rcsb.org/structure/7LEQ,578178
1963,lipid,4GHP,39.65854800113255,0.1,10873.808693784309,0.039658548001132554,https://www.rcsb.org/structure/4GHP,306828
1964,lipid,3I3A,12.259013341420225,0.1,35177.33866725834,0.012259013341420225,https://www.rcsb.org/structure/3I3A,599805
1965,lipid,2Z7H,16.374807192337435,0.1,26335.54453327397,0.016374807192337436,https://www.rcsb.org/structure/2Z7H,510705
1966,lipid,6FN4,5.753073760529539,0.1,74958.09752974282,0.005753073760529539,https://www.rcsb.org/structure/6FN4,1092771
1967,lipid,6QM5,6.72316979464439,0.1,64142.28365630429,0.0067231697946443895,https://www.rcsb.org/structure/6QM5,930204
1968,lipid,3UWE,32.12650456823856,0.1,13423.167874413473,0.03212650456823856,https://www.rcsb.org/structure/3UWE,271512
1969,lipid,7R8B,7.7527624715725185,0.1,55623.974759813296,0.007752762471572519,https://www.rcsb.org/structure/7R8B,968355
1970,lipid,5OY9,19.845765988868408,0.1,21729.544945731093,0.01984576598886841,https://www.rcsb.org/structure/5OY9,334368
1971,lipid,4UY1,31.160968407152435,0.1,13839.090570066954,0.031160968407152434,https://www.rcsb.org/structure/4UY1,239193
